iter	Logloss
558	0.01351185158
559	0.01347769755
560	0.01344316812
561	0.01343245803
562	0.01340234458
563	0.013385604
564	0.01334918852
565	0.01331697667
566	0.01329766063
567	0.0132676595
568	0.01320252917
569	0.01318758137
570	0.01316662193
571	0.0131250807
572	0.01310150581
573	0.0130684228
574	0.01306014646
575	0.01303575651
576	0.01301091062
577	0.01297223321
578	0.01294569037
579	0.01291906565
580	0.01286442313
581	0.01283614567
582	0.01279688482
583	0.01276261051
584	0.01273851637
585	0.0127219916
586	0.01268993559
587	0.01265233642
588	0.01265004878
589	0.01262309836
590	0.01259445443
591	0.01254456356
592	0.01250648908
593	0.01248282591
594	0.01247851106
595	0.01247011136
596	0.01244634815
597	0.0124165513
598	0.01239475836
599	0.01238169181
600	0.01236376354
601	0.01233153706
602	0.01231873661
603	0.0122818533
604	0.01227667345
605	0.01225855892
606	0.01222965749
607	0.01222381062
608	0.01218749515
609	0.01217457211
610	0.01214271579
611	0.01211982948
612	0.01210087128
613	0.01209102542
614	0.01208763325
615	0.01208283936
616	0.01206624071
617	0.01203551029
618	0.01201347551
619	0.01199326144
620	0.01197461532
621	0.01195335572
622	0.01193196869
623	0.01190298461
624	0.01189423745
625	0.01186648514
626	0.01183656159
627	0.01180696676
628	0.0117998515
629	0.01176465966
630	0.01175331062
631	0.01173495982
632	0.01171068138
633	0.01168954074
634	0.01167772483
635	0.01167127004
636	0.0116694224
637	0.01163263388
638	0.0116055025
639	0.01157613401
640	0.01155923688
641	0.01153811357
642	0.0115103898
643	0.01147584233
644	0.01147106874
645	0.01145140434
646	0.01142467349
647	0.01139447112
648	0.01137889961
649	0.01136650874
650	0.0113447987
651	0.01129180281
652	0.01124758243
653	0.01122689177
654	0.01116591203
655	0.01114447841
656	0.01113352065
657	0.01110628872
658	0.01107861892
659	0.01104878505
660	0.01102439071
661	0.0109863568
662	0.01093920568
663	0.01090568296
664	0.01088403646
665	0.0108687046
666	0.01084668052
667	0.01083278379
668	0.01081905534
669	0.01078990849
670	0.01076041112
671	0.01073845725
672	0.01073050476
673	0.01071630729
674	0.0107014845
675	0.01068043149
676	0.01065031579
677	0.01063397902
678	0.0106337887
679	0.01059085973
680	0.0105786343
681	0.01054818545
682	0.01052441322
683	0.0105189248
684	0.01047678911
685	0.01045529421
686	0.01044359004
687	0.01041910639
688	0.01037676176
689	0.01035700441
690	0.01032571723
691	0.01031452084
692	0.01030717704
693	0.01029677955
694	0.01028663833
695	0.01024523825
696	0.01022036307
697	0.01018800368
698	0.01018190914
699	0.01015580687
700	0.01014523819
701	0.01010620221
702	0.01008428039
703	0.01004361857
704	0.01001571653
705	0.009980434155
706	0.00997944607
707	0.009953450543
708	0.009948671764
709	0.009923037035
710	0.0098946189
711	0.00988006276
712	0.009873202227
713	0.00986965692
714	0.009844931756
715	0.009835044848
716	0.009817836631
717	0.009781310508
718	0.009746181985
719	0.009736774765
720	0.009719130066
721	0.009711698437
722	0.009664212197
723	0.009643659402
724	0.009616586122
725	0.009600839783
726	0.009583448396
727	0.009575798446
728	0.009536072734
729	0.009505705268
730	0.009502961654
731	0.009501477191
732	0.009468415826
733	0.009452126518
734	0.009432014201
735	0.00942651373
736	0.009418457649
737	0.009402987788
738	0.009393907052
739	0.009393594713
740	0.009391436082
741	0.009371362782
742	0.009352485966
743	0.009335766717
744	0.009332221506
745	0.009331383404
746	0.009291493275
747	0.009256234036
748	0.009244387873
749	0.009207120308
750	0.009176820149
751	0.009156995941
752	0.009156102453
753	0.009154965481
754	0.009124094451
755	0.009107799279
756	0.009094244596
757	0.009089363778
758	0.009075417205
759	0.009066701616
760	0.009045591193
761	0.009029402733
762	0.009024709724
763	0.008997656904
764	0.008983254807
765	0.008954065813
766	0.008933936516
767	0.008933107629
768	0.008901646042
769	0.008884505262
770	0.008876830179
771	0.008867566402
772	0.008845466992
773	0.008829744979
774	0.008812430147
775	0.008786122603
776	0.00877557419
777	0.008756430496
778	0.008746202735
779	0.008729696781
780	0.008723950667
781	0.00871776965
782	0.008697855355
783	0.008684227662
784	0.008665952776
785	0.008662235705
786	0.008644103295
787	0.00862597865
788	0.008603456612
789	0.00858113118
790	0.008573154714
791	0.008568521279
792	0.00856762792
793	0.008566629686
794	0.008550979007
795	0.008537153388
796	0.008516917894
797	0.008497632304
798	0.008474783525
799	0.008473129843
800	0.008465579549
801	0.008439918721
802	0.008421540409
803	0.008412431803
804	0.008392292389
805	0.008364715255
806	0.008334040187
807	0.008331468143
808	0.008318668789
809	0.008274911799
810	0.008269606968
811	0.00825490281
812	0.008237077133
813	0.008225634491
814	0.008206876244
815	0.00820677662
816	0.008185738563
817	0.008183203926
818	0.008171737152
819	0.008161347389
820	0.008127725528
821	0.008126628862
822	0.008122638503
823	0.008098716965
824	0.008070488798
825	0.00806490504
826	0.008038723443
827	0.008038548651
828	0.008015532329
829	0.008009239896
830	0.007994412498
831	0.007978644507
832	0.00795516306
833	0.007954995356
834	0.007935288428
835	0.007930021616
836	0.007911584954
837	0.007901646107
838	0.007885303122
839	0.0078787943
840	0.0078593306
841	0.007839750553
842	0.007828281298
843	0.007796885182
844	0.007773237384
845	0.007771756239
846	0.007761466873
847	0.007722278363
848	0.007696078304
849	0.007668727096
850	0.007647293251
851	0.007635285441
852	0.00761877923
853	0.007599621231
854	0.007599536009
855	0.007568449301
856	0.007561376954
857	0.007557579559
858	0.007556927752
859	0.007521533641
860	0.007520394219
861	0.007516567794
862	0.007516446486
863	0.007507016648
864	0.007491982657
865	0.00748391633
866	0.007449523223
867	0.007441268474
868	0.007435554548
869	0.007411214475
870	0.007402453843
871	0.007391260163
872	0.007383291397
873	0.007358420986
874	0.00734764059
875	0.007336699385
876	0.007308945752
877	0.007295500391
878	0.007292040643
879	0.007286816587
880	0.007275898145
881	0.007263401174
882	0.007223977669
883	0.007223891029
884	0.007203585473
885	0.007186496389
886	0.007172539233
887	0.007172393357
888	0.00714503366
889	0.007131789753
890	0.007111762608
891	0.007111649146
892	0.007104945121
893	0.007090560552
894	0.007078025513
895	0.007065939103
896	0.007037727546
897	0.00702208286
898	0.007006128123
899	0.006978527437
900	0.006952783692
901	0.006938461774
902	0.006933489999
903	0.006920194186
904	0.006904095491
905	0.006890111012
906	0.006884069458
907	0.006870047861
908	0.006855663148
909	0.006831174412
910	0.006821016407
911	0.006799288008
912	0.006787035344
913	0.006774243014
914	0.006749338578
915	0.006742303108
916	0.006733348093
917	0.006718427983
918	0.006711580257
919	0.006708430529
920	0.006696229013
921	0.006685688414
922	0.00666569394
923	0.00665006915
924	0.006639963356
925	0.006625129353
926	0.006625022384
927	0.006621409672
928	0.006621310484
929	0.006621192124
930	0.006594776322
931	0.006584956318
932	0.006584903993
933	0.006584006897
934	0.006577217634
935	0.006558762833
936	0.006558374519
937	0.006546383883
938	0.00654006548
939	0.006532642534
940	0.0065183862
941	0.00650457334
942	0.006500022484
943	0.00649985122
944	0.00649231544
945	0.006480085813
946	0.006462096282
947	0.006454134991
948	0.006435273286
949	0.006432607756
950	0.0064256418
951	0.006419589163
952	0.006410344234
953	0.006392213887
954	0.006379841107
955	0.006371329888
956	0.006371281462
957	0.006360660393
958	0.006346292176
959	0.006339193683
960	0.006333086997
961	0.006320345993
962	0.006308718796
963	0.006291968069
964	0.006270246355
965	0.006255483155
966	0.006231699519
967	0.006220868602
968	0.006210467015
969	0.006208797497
970	0.006188812705
971	0.006171987002
972	0.006167011811
973	0.006151381415
974	0.006144705131
975	0.006141270193
976	0.006114255504
977	0.006102686722
978	0.006102593671
979	0.00610253843
980	0.006097726804
981	0.006087229668
982	0.006082214944
983	0.006073171406
984	0.006068593211
985	0.006060182889
986	0.006045791506
987	0.006041816144
988	0.006035371231
989	0.006025503091
990	0.00601352096
991	0.00600336906
992	0.00599722305
993	0.005997134075
994	0.00598855621
995	0.005968365131
996	0.005964809916
997	0.005964721891
998	0.005964667134
999	0.005958478964
